,0
141,0.5808255672454834
142,0.5679600238800049
143,0.906853437423706
144,0.5800045728683472
145,0.4506116509437561
146,0.9999871253967285
147,1.651088833808899
148,0.7637284398078918
149,0.7748197317123413
150,1.0720927715301514
151,0.9218556880950928
152,0.5845252275466919
153,0.8149468302726746
154,0.5935555696487427
155,1.0456244945526123
156,0.9329741597175598
157,0.5922920107841492
158,1.3807538747787476
159,0.9089758396148682
160,0.6085090041160583
161,0.6805703639984131
162,0.520050048828125
163,0.530722439289093
164,0.9034358263015747
165,0.4141264259815216
166,0.6388375759124756
167,0.6023229360580444
168,0.4950930178165436
169,0.3643319606781006
170,0.4377352297306061
171,0.6141362190246582
172,0.3744775056838989
173,0.559999406337738
174,0.3548537492752075
175,0.33465301990509033
176,0.3590856194496155
177,0.4634978473186493
178,0.3223198354244232
179,0.6501199007034302
180,0.47562023997306824
181,0.6259085536003113
182,0.47593507170677185
183,1.3908870220184326
184,0.4169788360595703
185,0.7966355681419373
186,0.5455524325370789
187,0.439142107963562
188,0.3978092074394226
189,0.5186346769332886
190,0.3618934452533722
191,0.32471755146980286
192,0.4794338643550873
193,0.7089031338691711
194,0.4178638756275177
195,0.5877475142478943
196,0.29891952872276306
197,0.6607720851898193
198,0.31423062086105347
199,0.41637951135635376
200,3.5825271606445312
201,0.8885935544967651
202,0.3776687681674957
203,0.4816973805427551
204,2.111346483230591
205,0.6744630336761475
206,0.7186796069145203
207,0.40383410453796387
208,0.3668992221355438
209,0.3987535536289215
210,0.4653375446796417
211,0.4484567940235138
212,0.5883632898330688
213,0.9191768169403076
214,0.8016481399536133
215,0.7843017578125
216,0.7165529131889343
217,1.0752499103546143
218,0.5631369352340698
219,0.7296066880226135
220,0.5393144488334656
221,0.5172705054283142
222,0.5229139924049377
223,0.5369953513145447
224,0.6269611120223999
225,0.37333622574806213
226,0.4166945815086365
227,0.5376691818237305
228,0.5651237368583679
229,0.5056522488594055
230,0.3866208791732788
231,0.46735936403274536
232,0.35776081681251526
233,0.3765644431114197
234,0.7288432121276855
235,0.3359590172767639
236,0.5891346335411072
237,0.4331231117248535
238,0.5815597772598267
239,0.41382795572280884
240,0.8578205704689026
241,0.7501104474067688
242,0.3265097141265869
243,0.30874672532081604
244,0.8224950432777405
245,0.5335638523101807
246,0.509975790977478
247,0.3383972942829132
248,0.4787805676460266
249,0.4016778767108917
250,0.2760254740715027
251,0.33714553713798523
252,1.3223847150802612
253,0.7826974987983704
254,0.6775192022323608
255,0.29076850414276123
256,0.48995301127433777
257,0.48670604825019836
258,0.6909937858581543
259,0.9938221573829651
260,0.45977461338043213
261,0.5312812328338623
262,0.8924319744110107
263,0.6834819912910461
264,0.5715930461883545
265,0.6212636828422546
266,1.0468779802322388
267,0.5364995002746582
268,0.7640159726142883
269,0.5300649404525757
270,0.43889185786247253
271,0.4842516779899597
272,0.48296231031417847
273,0.5097346305847168
274,0.4896002411842346
275,0.6078802943229675
276,0.5839452147483826
277,0.7232719659805298
278,0.594309389591217
279,0.4380614161491394
280,0.7197700142860413
281,0.37844380736351013
282,0.6459075808525085
283,0.3792426288127899
284,0.8700140118598938
285,0.3765697777271271
286,0.9053021669387817
287,1.1501761674880981
288,0.541856050491333
289,0.46238452196121216
290,0.5266585350036621
291,0.5127001404762268
292,0.7618551254272461
293,0.6451270580291748
294,0.43520742654800415
295,0.8059417605400085
296,0.6340667605400085
297,2.5071332454681396
298,0.5892815589904785
299,0.5800092220306396
300,0.5068747997283936
301,0.6236782073974609
302,0.8199552893638611
303,0.6482380032539368
304,0.3747296631336212
305,0.6534406542778015
306,1.312373399734497
307,0.3914622664451599
308,0.6350887417793274
309,0.45909765362739563
310,0.4729093909263611
311,1.096451997756958
312,0.4816991984844208
313,0.832517683506012
314,0.3429343104362488
315,0.3829057514667511
316,0.5475853681564331
317,0.45583438873291016
318,0.329910010099411
319,0.4056926667690277
320,0.3943058252334595
321,0.44788530468940735
322,0.31386619806289673
323,0.9889471530914307
324,0.45319879055023193
325,0.37153199315071106
326,0.4989174008369446
327,0.6351976990699768
328,0.394644170999527
329,0.44213443994522095
330,0.39487791061401367
331,0.655798077583313
332,0.6232914924621582
333,1.262618064880371
334,0.825534462928772
335,0.44628313183784485
336,0.37265148758888245
337,1.6104034185409546
338,0.680763840675354
339,0.5409713983535767
340,0.6301764249801636
341,0.4351132810115814
342,0.7216809391975403
343,0.5007754564285278
344,0.6689008474349976
345,0.4495122730731964
346,0.5196874737739563
347,0.41478365659713745
348,1.3436534404754639
349,0.7921860814094543
350,0.8204124569892883
351,0.5477922558784485
352,0.616645336151123
353,0.42440927028656006
354,0.689211905002594
355,0.8737601041793823
356,0.4050440490245819
357,0.7672226428985596
358,0.5486255288124084
359,0.9416770339012146
360,1.3353028297424316
361,0.6435918211936951
362,1.5029058456420898
363,0.630173921585083
364,0.6903995275497437
365,0.6177144646644592
366,0.49670669436454773
367,0.5386735200881958
368,0.4268655478954315
369,0.5431485772132874
370,0.7685502767562866
371,0.7039073705673218
372,1.0038444995880127
373,0.7193753123283386
374,0.6718744039535522
375,0.6684661507606506
376,0.630253791809082
377,0.5957345962524414
378,0.5113533735275269
379,0.5520415306091309
380,0.43263059854507446
381,0.4473523497581482
382,0.6340729594230652
383,0.4742221534252167
384,0.4619626998901367
385,0.9364455938339233
386,0.5398808121681213
387,0.5903868079185486
388,0.8557498455047607
389,0.43633604049682617
390,0.48192474246025085
391,0.40485185384750366
392,0.5924127101898193
393,0.4168744683265686
394,0.5282286405563354
395,0.40967273712158203
396,0.4698214530944824
397,0.5201140642166138
398,0.5360997319221497
399,0.550391674041748
400,0.43165892362594604
401,0.5928885340690613
402,0.6000022888183594
403,0.6313890814781189
404,0.5019517540931702
405,0.7640030980110168
406,0.8087071180343628
407,0.872629702091217
408,0.5843672156333923
409,1.0632965564727783
410,0.9686359763145447
411,0.7706010341644287
412,0.6973389387130737
413,0.8108401894569397
414,0.49033209681510925
415,0.7607691287994385
416,0.536000669002533
417,0.42401885986328125
418,0.4224852919578552
419,0.7984863519668579
420,1.154437780380249
421,0.5228904485702515
422,0.423466295003891
423,0.639897346496582
424,0.36339420080184937
425,0.6154866814613342
426,1.4127590656280518
427,0.7904349565505981
428,1.2746450901031494
429,0.9591782093048096
430,0.6851842403411865
431,1.1220961809158325
432,0.6503893733024597
433,0.5840903520584106
434,0.7232331037521362
435,0.7656792998313904
436,0.6642284393310547
437,0.4671662747859955
438,0.45443984866142273
439,0.6015716791152954
440,0.5413954854011536
441,0.6304342746734619
442,0.6698657870292664
443,0.6942307353019714
444,0.604897677898407
445,0.7065991163253784
446,0.42226171493530273
447,0.7885427474975586
448,0.6599681973457336
449,0.42547497153282166
450,0.5572540760040283
451,0.5316857099533081
452,0.5140185356140137
453,0.8218839168548584
454,0.47689342498779297
455,0.5318742990493774
456,0.7844151258468628
457,0.9894813895225525
458,0.6311282515525818
459,0.43603023886680603
460,1.3405756950378418
461,0.6649550795555115
462,0.633374810218811
463,0.6326159238815308
464,0.5990939140319824
465,0.5544294714927673
466,0.6478315591812134
467,0.4980468153953552
468,0.574917733669281
469,0.7631387114524841
470,0.5986189842224121
471,0.5789070725440979
472,0.5619089007377625
473,0.5883603096008301
474,0.9468936920166016
475,0.6115256547927856
476,0.557762086391449
477,0.6048957109451294
478,0.7755471467971802
479,0.5844634771347046
480,0.5063915848731995
481,0.6240190267562866
482,0.5446512699127197
483,0.6703521013259888
484,0.382311075925827
485,0.5269264578819275
486,0.5496193170547485
487,0.5901169776916504
488,0.5883806943893433
489,2.281156301498413
490,0.6223153471946716
491,0.4587554633617401
492,0.4609038233757019
493,0.46257129311561584
494,0.4781903326511383
495,0.6896352171897888
496,0.6279212832450867
497,0.7885428071022034
498,0.7343661785125732
499,0.6623432636260986
500,0.7859077453613281
501,0.9080395102500916
502,0.7104962468147278
503,0.5127410292625427
504,0.9861948490142822
505,0.682079017162323
506,0.45991086959838867
507,0.4629373252391815
508,0.4332512617111206
509,0.5109814405441284
510,0.6067783236503601
511,0.9428786039352417
512,0.49560675024986267
513,0.5309597849845886
514,0.5600226521492004
515,0.40127360820770264
516,0.7486469149589539
517,0.5559404492378235
518,0.5270430445671082
519,0.500517725944519
520,0.5111848711967468
521,0.491624653339386
522,0.49044355750083923
523,0.6423885822296143
524,0.7653533816337585
525,0.504858136177063
526,0.6858460307121277
527,0.44844433665275574
528,0.6767978668212891
529,0.41098347306251526
530,0.7301854491233826
531,0.5182515382766724
532,0.5942251682281494
533,0.7949298620223999
534,0.6177660822868347
535,0.6595937609672546
536,0.9716536402702332
537,0.673265814781189
538,0.5775341391563416
539,0.5404386520385742
540,0.6909589171409607
541,0.6801389455795288
542,0.547104001045227
543,0.9269664287567139
544,0.4678821265697479
545,0.4973880648612976
546,0.44436395168304443
547,0.4787833094596863
548,0.43215084075927734
549,0.4373950660228729
550,0.6146342754364014
551,0.4360392987728119
552,0.4952978789806366
553,1.397623062133789
554,0.6522817015647888
555,0.7099654078483582
556,0.5097504258155823
557,0.4851476550102234
558,1.3002111911773682
559,0.5523993968963623
560,0.6012658476829529
561,0.42575201392173767
562,0.5318238735198975
563,0.4568953216075897
564,0.6979037523269653
565,0.7095218896865845
566,0.5064988732337952
567,0.5573657155036926
568,0.5337641835212708
569,0.7007327079772949
570,0.4925474226474762
571,0.5961351990699768
572,0.4878428876399994
573,0.5770003199577332
574,0.4474681317806244
575,0.5475810170173645
576,0.5727449655532837
577,0.4404461681842804
578,0.5772325992584229
579,0.6334883570671082
580,0.49119165539741516
581,0.6931077241897583
582,0.668367862701416
583,0.6315412521362305
584,0.5280685424804688
585,0.5457420349121094
586,0.667919933795929
587,0.6976743340492249
588,0.9100228548049927
589,0.6177765727043152
590,0.8739888668060303
591,0.6637514233589172
592,0.5506375432014465
593,0.6607353091239929
594,0.8595814108848572
595,0.5443251132965088
596,0.6867498159408569
597,0.5900635719299316
598,0.522355318069458
599,1.151171326637268
600,0.9385583996772766
601,1.1097652912139893
602,0.454693078994751
603,0.6565653085708618
604,0.7567278146743774
605,0.6503182053565979
606,0.7789826989173889
607,0.8862971663475037
608,0.48301270604133606
609,0.853984534740448
610,1.7849292755126953
611,0.766359269618988
612,0.6797442436218262
613,0.59099280834198
614,0.583232045173645
615,0.5983039736747742
616,0.49123719334602356
617,0.4549548625946045
618,0.7921347618103027
619,0.5180569887161255
620,0.5971143841743469
621,0.6408577561378479
622,0.47389766573905945
623,0.6270583271980286
624,0.5101119875907898
625,0.5273590087890625
626,0.7145134806632996
627,0.7000977993011475
628,0.6066672801971436
629,0.5857779383659363
630,0.5264946222305298
631,0.5922804474830627
632,0.5853428244590759
633,1.109371304512024
634,0.8255879282951355
635,0.8262116312980652
636,0.4849749505519867
637,0.45204418897628784
638,0.752945065498352
639,0.5294497609138489
640,0.9788034558296204
641,0.5456162095069885
642,0.6759264469146729
643,0.5674597024917603
644,0.4740346670150757
645,0.4319377541542053
646,0.48656973242759705
647,0.5003179311752319
648,0.39324459433555603
649,0.9160690903663635
650,0.5887398719787598
651,0.4927496016025543
652,0.4663611650466919
653,0.533672034740448
654,1.0402722358703613
655,0.6150286793708801
656,0.46383848786354065
657,0.44908684492111206
658,0.4160694479942322
659,0.40108785033226013
660,0.8616392016410828
661,0.5229243040084839
662,0.43874821066856384
663,0.8588455319404602
664,0.9600499272346497
665,0.5265064239501953
666,0.7770313620567322
667,1.106473445892334
668,0.6634241342544556
669,0.7545539140701294
670,1.022438883781433
671,0.6836846470832825
672,0.779636025428772
673,0.7717958092689514
674,0.8898609280586243
675,1.0455412864685059
676,0.7317466139793396
677,0.6193042397499084
678,0.5992735624313354
679,0.5903002023696899
680,0.5252428650856018
681,0.4662734270095825
682,0.537095844745636
683,0.4784683287143707
684,0.49949875473976135
685,0.4321211278438568
686,1.3053550720214844
687,0.6237087249755859
688,0.44239237904548645
689,0.538814127445221
690,1.5132951736450195
691,0.5099781155586243
692,0.7268226146697998
693,0.6243617534637451
694,0.6056438684463501
695,0.7842721939086914
696,0.7400875091552734
697,0.6766557693481445
698,0.6489498019218445
699,0.6174821257591248
700,0.5540938973426819
701,0.48688217997550964
702,0.5438648462295532
703,0.5292520523071289
704,0.5916934013366699
705,0.48572853207588196
706,0.4807761311531067
707,0.530403733253479
708,0.4048146903514862
709,0.6007790565490723
710,0.586071252822876
711,0.6774635314941406
712,0.853880763053894
713,0.5075908303260803
714,0.9799374938011169
715,0.6029777526855469
716,0.895482063293457
717,0.7796327471733093
718,0.5293456315994263
719,0.6111658215522766
720,0.6682253479957581
721,0.5129239559173584
722,0.8211684226989746
723,0.5196192264556885
724,1.913093090057373
725,0.6939840912818909
726,0.5883976221084595
727,0.5025147795677185
728,0.47570082545280457
729,0.6166287660598755
730,0.4410638213157654
731,0.6579336524009705
732,1.2114012241363525
733,0.7464948296546936
734,0.7226589918136597
735,0.5458080768585205
736,0.9661621451377869
737,1.1039376258850098
738,0.6599981784820557
739,0.577867865562439
740,0.7120245099067688
741,0.5296656489372253
742,0.47312837839126587
743,0.6245490908622742
744,0.5018269419670105
745,0.5301558375358582
746,0.49071475863456726
747,0.7350596189498901
748,0.5259259939193726
749,0.47492462396621704
750,0.4813452661037445
751,0.5380683541297913
752,0.4678172469139099
753,0.9025780558586121
754,0.7194976806640625
755,0.46979665756225586
756,0.45052269101142883
757,0.5215156078338623
758,0.4635617434978485
759,0.48627975583076477
760,0.5404331088066101
761,0.6280564665794373
762,0.44115519523620605
763,0.5354284644126892
764,0.4769771099090576
765,0.5033519268035889
766,0.5331665277481079
767,0.5265923738479614
768,0.47917094826698303
769,0.5426173806190491
770,0.4911501705646515
771,1.1784168481826782
772,0.8581977486610413
773,0.5902414321899414
774,0.656040370464325
775,0.615422785282135
776,0.5405781865119934
777,0.6967261433601379
778,1.2622697353363037
779,0.6708203554153442
780,0.9852931499481201
781,0.7964156270027161
782,0.6195427775382996
783,0.649348795413971
784,0.6710308194160461
785,0.5262272953987122
786,0.5129381418228149
787,0.7518521547317505
788,0.4242084324359894
789,0.5705138444900513
790,
791,
792,
793,
794,
795,inf
796,inf
797,inf
798,0.5499893426895142
799,0.5507717132568359
800,0.449319988489151
801,0.46879681944847107
802,0.44197720289230347
803,inf
804,0.8077737092971802
805,0.8121045827865601
806,0.6848652958869934
807,0.7976100444793701
808,0.6367044448852539
809,0.5146691799163818
810,0.5421801209449768
811,0.6564001441001892
812,0.5524836778640747
813,0.5592266917228699
814,0.8639252185821533
815,0.5432222485542297
816,0.4629761874675751
817,0.701883852481842
818,0.5302258133888245
819,0.5120729207992554
820,0.43314313888549805
821,inf
822,0.9407508969306946
823,0.48709189891815186
824,0.6825742125511169
825,0.658710241317749
826,0.6179905533790588
827,0.5089302062988281
828,0.6414444446563721
829,0.5666443109512329
830,0.525049090385437
831,0.5209549069404602
832,0.4932417869567871
833,0.46002450585365295
834,0.4403937757015228
835,0.4927791953086853
836,0.47380661964416504
837,0.6040626168251038
838,0.49109163880348206
839,0.5644422769546509
840,0.5404428243637085
841,0.4793227016925812
842,0.6365552544593811
843,0.49893540143966675
844,0.4763765335083008
845,0.6293655633926392
846,0.4971366822719574
847,0.69568932056427
848,0.49632057547569275
849,0.7907973527908325
850,0.6805030703544617
851,0.6578598618507385
852,0.8300568461418152
853,0.6188721656799316
854,0.6073806881904602
855,1.4891960620880127
856,0.6301370859146118
857,0.5243015885353088
858,0.5377205014228821
859,0.5235299468040466
860,0.7589983940124512
861,0.6484166383743286
862,0.6378072500228882
863,0.5571318864822388
864,1.0600067377090454
865,0.44863462448120117
866,0.5412455201148987
867,0.5492146611213684
868,inf
869,0.4912256896495819
870,0.6138678193092346
871,0.6171048283576965
872,0.5862107872962952
873,0.6355154514312744
874,0.5757489800453186
875,0.5795424580574036
876,0.5063012838363647
877,0.5427723526954651
878,0.5483301877975464
879,0.5032317042350769
880,0.6071988940238953
881,0.5459656119346619
882,0.5078960061073303
883,0.8426699042320251
884,0.5987818241119385
885,1.3938933610916138
886,0.7021656036376953
887,0.5579549074172974
888,1.0607799291610718
889,0.44435542821884155
890,0.9084614515304565
891,0.8387854695320129
892,0.6311183571815491
893,0.5131574869155884
894,0.6062330007553101
895,0.7421286106109619
896,0.4986032545566559
897,0.4993011951446533
898,0.48148173093795776
899,0.511121928691864
900,0.6447318196296692
901,0.4763329029083252
902,0.7428890466690063
903,inf
904,0.6757794618606567
905,0.5277655720710754
906,0.6277683973312378
907,0.542222797870636
908,0.6470686793327332
909,0.6064894199371338
910,0.5764322280883789
911,0.7273618578910828
912,0.5563050508499146
913,0.6056562066078186
914,1.4204703569412231
915,0.8879432678222656
916,0.5485438704490662
917,0.7369734048843384
918,0.5601548552513123
919,0.5452842712402344
920,0.7428056001663208
921,0.6476969122886658
922,0.5759815573692322
923,0.565146267414093
924,0.6121802926063538
925,1.012607455253601
926,0.6549938321113586
927,0.6210712194442749
928,0.6202473044395447
929,0.7110410928726196
930,0.5180873870849609
931,0.5024676322937012
932,0.6895149350166321
933,0.7170236110687256
934,0.45545437932014465
935,0.5295141339302063
936,0.5479756593704224
937,0.4438478350639343
938,0.48977556824684143
939,0.4653303325176239
940,0.5290864109992981
941,0.47608888149261475
942,0.7001408934593201
943,0.4943154454231262
944,0.7277008295059204
945,0.47662800550460815
946,0.5540072321891785
947,0.5249255299568176
948,0.44725942611694336
949,0.5270600914955139
950,1.0561379194259644
951,0.5732417106628418
952,0.5749272704124451
953,0.6309965252876282
954,0.5997035503387451
955,0.5533300042152405
956,0.7745233178138733
957,0.49356573820114136
958,0.5337032079696655
959,0.46585729718208313
960,0.5821127891540527
961,0.6385747194290161
962,0.775772750377655
963,0.5893734693527222
964,0.6864670515060425
965,0.7109614610671997
966,0.5320730209350586
967,1.0813852548599243
968,0.9364290833473206
969,0.8514666557312012
970,0.6900122165679932
971,0.6172643303871155
972,0.572217583656311
973,0.5854982137680054
974,0.6478776931762695
975,0.617587149143219
976,0.6212689876556396
977,0.5693970918655396
978,0.7048088312149048
979,0.5448355078697205
980,0.5653453469276428
981,0.5270475149154663
982,0.526228666305542
983,1.0166987180709839
984,0.7488759756088257
985,0.584175169467926
986,0.7938680648803711
987,0.4835474193096161
988,0.6036470532417297
989,0.6307612061500549
990,0.8186395168304443
991,0.5945412516593933
992,0.584783136844635
993,0.9581636786460876
994,0.5741861462593079
995,0.7052639722824097
996,0.5106534361839294
997,0.6066151857376099
998,0.5432735681533813
999,0.46889787912368774
1000,0.5406155586242676
1001,0.6051753163337708
1002,0.4390905201435089
1003,0.43605539202690125
1004,0.5804339647293091
1005,0.4604969322681427
1006,0.6344394087791443
1007,0.5354859828948975
1008,0.5275760889053345
1009,1.200748324394226
1010,0.7058604955673218
1011,0.5216493010520935
1012,0.5024441480636597
1013,1.132066249847412
1014,0.5137931704521179
1015,0.8164060711860657
1016,0.5741541385650635
1017,0.543150007724762
1018,0.49214494228363037
1019,0.514165997505188
1020,0.5127496719360352
1021,0.6842769384384155
1022,0.5673359632492065
1023,0.5579588413238525
1024,0.5383554697036743
1025,0.4959591031074524
1026,0.5165784358978271
1027,0.8842143416404724
1028,0.5799587368965149
1029,0.5305809378623962
1030,0.8343371748924255
1031,0.5083655714988708
1032,0.5023989677429199
1033,0.6259320378303528
1034,0.6249363422393799
1035,0.5488234758377075
1036,0.516648530960083
1037,0.6225824356079102
1038,0.5604038834571838
1039,0.5497044324874878
1040,0.8137429356575012
1041,0.9069603681564331
1042,0.5370084047317505
1043,0.5479010343551636
1044,0.5866925716400146
1045,0.4954271614551544
1046,0.638989269733429
1047,0.519681453704834
1048,0.4860130250453949
1049,0.7381494641304016
1050,0.5156991481781006
1051,0.6437638401985168
1052,0.6081607937812805
1053,0.7943230867385864
1054,0.4967573583126068
1055,0.7665826082229614
1056,0.5396648049354553
1057,0.5981382727622986
1058,0.5348114967346191
1059,0.5195422768592834
1060,0.5120301842689514
1061,0.4707983732223511
1062,0.438659131526947
1063,0.5260155200958252
1064,0.5051054954528809
1065,0.5209853053092957
1066,0.46932312846183777
1067,0.4490944743156433
1068,0.6020952463150024
1069,0.4863271415233612
1070,0.5180041790008545
1071,0.4324512779712677
1072,0.4302852153778076
1073,0.47700315713882446
1074,0.43864813446998596
1075,0.4276239573955536
1076,0.5516298413276672
1077,0.44586750864982605
1078,0.6485942006111145
1079,0.6337383389472961
1080,0.5188862085342407
1081,0.5337379574775696
1082,0.4513101875782013
1083,0.6443220376968384
1084,0.5285969972610474
1085,0.524634063243866
1086,0.5517594218254089
1087,0.8111533522605896
1088,0.6297942996025085
1089,0.6807836890220642
1090,0.6511788368225098
1091,0.500697672367096
1092,0.5973098874092102
1093,0.5486301779747009
1094,0.6418683528900146
1095,0.5031090378761292
1096,0.6607297658920288
1097,0.6100990176200867
1098,0.5302489995956421
1099,0.6585073471069336
1100,0.5923112630844116
1101,0.6425243020057678
1102,0.5701863169670105
1103,0.8326408267021179
1104,0.6216055154800415
1105,0.5075034499168396
1106,0.5099572539329529
1107,0.5854452848434448
1108,0.5690417289733887
1109,0.5758450627326965
1110,0.6530593037605286
1111,0.6111577153205872
1112,0.613793134689331
1113,0.5677779316902161
1114,0.519495964050293
1115,0.6888742446899414
1116,0.4871099889278412
1117,0.49927568435668945
1118,0.8374353051185608
1119,0.8493309617042542
1120,0.4450127184391022
1121,0.5321860313415527
1122,0.6807677149772644
1123,0.5665008425712585
1124,0.61708003282547
1125,0.5176857709884644
1126,0.5434580445289612
1127,0.702012300491333
1128,0.4842803478240967
1129,0.5273787975311279
1130,0.5884655714035034
1131,0.6438549160957336
1132,0.6850218772888184
1133,0.5948696136474609
1134,0.5813198089599609
1135,0.9309623837471008
1136,0.5789116621017456
1137,0.6706390976905823
1138,0.988775372505188
1139,0.5300838947296143
1140,0.5623340010643005
1141,0.6657060980796814
1142,0.5659239292144775
1143,0.6098686456680298
1144,0.522079348564148
1145,0.620846152305603
1146,0.45538604259490967
1147,0.589533269405365
1148,0.5682237148284912
1149,0.5754171013832092
1150,0.6597900390625
1151,0.5010477900505066
1152,0.4587576389312744
1153,0.5028079152107239
1154,0.5246195793151855
1155,0.597163200378418
1156,0.4996636211872101
1157,0.5093345642089844
1158,0.5412998199462891
1159,0.5964200496673584
1160,0.4631308913230896
1161,0.8399426341056824
1162,0.7625301480293274
1163,0.6760814785957336
1164,0.6955461502075195
1165,0.6035451889038086
1166,0.887794017791748
1167,0.5703969597816467
1168,0.5436254143714905
1169,0.543516218662262
1170,0.6021601557731628
1171,0.5558525323867798
1172,0.6076343059539795
1173,0.5552902817726135
1174,0.6359496116638184
1175,0.9146811366081238
1176,0.5218983292579651
1177,0.470488578081131
1178,0.44600093364715576
1179,0.5402384996414185
1180,0.6009151339530945
1181,0.5404273271560669
1182,0.8674271702766418
1183,0.48295915126800537
1184,0.6125051975250244
1185,0.4416581094264984
1186,0.47259607911109924
1187,0.4696635901927948
1188,0.5004485845565796
1189,0.5346255898475647
1190,0.5867015719413757
1191,0.5178181529045105
1192,0.4363836944103241
1193,0.5689786672592163
1194,0.60116046667099
1195,0.6066293716430664
1196,0.5191595554351807
1197,0.7099263668060303
1198,0.6097087860107422
1199,0.5453433394432068
1200,0.6152296662330627
1201,0.7301873564720154
1202,0.4815247654914856
1203,0.5123788118362427
1204,0.6163383722305298
1205,0.7080302834510803
1206,0.5314207673072815
1207,0.5610203742980957
1208,0.4680664539337158
1209,0.5215574502944946
1210,0.5387082695960999
1211,0.6096733212471008
1212,0.5867478847503662
1213,0.5006263256072998
1214,0.5158802270889282
1215,0.5902582406997681
1216,0.4412919580936432
1217,0.6536898612976074
1218,0.5145091414451599
1219,0.4645828306674957
1220,0.5854812860488892
1221,0.5668865442276001
1222,0.4801030158996582
1223,0.5989834666252136
1224,0.530645489692688
1225,0.8740302324295044
1226,0.5598078966140747
1227,0.7531835436820984
1228,0.6016092896461487
1229,0.6913824677467346
1230,0.7859075665473938
1231,0.5314611196517944
1232,1.1425163745880127
1233,0.903012216091156
1234,0.6026086211204529
1235,0.6576991677284241
1236,0.6196433305740356
1237,0.537301778793335
1238,0.5992029309272766
1239,0.5018129348754883
1240,0.5320998430252075
1241,0.5051807761192322
1242,0.4982057511806488
1243,0.4643482267856598
1244,0.4911487102508545
1245,0.4313822090625763
1246,0.5825925469398499
1247,0.6719405651092529
1248,0.923529326915741
1249,0.5965705513954163
1250,0.6725379824638367
1251,0.7038530707359314
1252,0.6008012294769287
1253,0.565591037273407
1254,0.5792356133460999
1255,0.46321430802345276
1256,0.5383327603340149
1257,0.5424243807792664
1258,0.5259597301483154
1259,0.48775720596313477
1260,0.43071237206459045
1261,0.4918629825115204
1262,0.44279026985168457
1263,0.6424098014831543
1264,0.5113507509231567
1265,0.47737905383110046
1266,0.4407472312450409
1267,0.5703098773956299
1268,0.5306877493858337
1269,0.5009382367134094
1270,0.9714354872703552
1271,0.4774409532546997
1272,0.9111468195915222
1273,0.5789529085159302
1274,0.6421326398849487
